F83,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-jmahonin@interset.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-samarth@apache.org,F71-mujtaba@apache.org,F71-wei.xue@intel.com,F74,F85,F73,F84,F146,F147,
29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,1,1977,29,773,749,
29,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,773,1,1977,29,773,749,
29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,1,1977,29,773,749,
77,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,823,1,1977,29,773,749,
77,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,823,1,1977,29,773,749,
77,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,823,1,1977,29,773,749,
77,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,823,1,1977,29,773,749,
77,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,823,1,1977,29,773,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,29,773,749,
77,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,823,1,1977,29,773,749,
77,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,29,773,749,
77,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,823,1,1977,29,773,749,
77,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,823,1,1977,29,773,749,
602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,29,773,749,
602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,29,773,749,
602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,29,773,749,
104,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,1,1977,29,773,749,
104,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,1,1977,29,773,749,
104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,1,1977,29,773,749,
572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,29,773,749,
572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,29,773,749,
572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,29,773,749,
572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,29,773,749,
572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,29,773,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,55,801,749,
55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,1,1977,55,801,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,602,1348,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,602,1348,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,602,1348,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,602,1348,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,602,1348,749,
602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,602,1348,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,602,1348,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,602,1348,749,
30,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,776,1,1977,9,755,749,
30,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,776,1,1977,9,755,749,
378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1124,1,1977,9,755,749,
378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1124,1,1977,9,755,749,
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,913,1,1977,9,755,749,
79,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,825,1,1977,9,755,749,
9,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,755,1,1977,9,755,749,
9,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,755,1,1977,9,755,749,
9,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,755,1,1977,9,755,749,
10,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,756,1,1977,9,755,749,
10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,1,1977,9,755,749,
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,1,1977,9,755,749,
10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,1,1977,9,755,749,
10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,1,1977,9,755,749,
10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,1,1977,9,755,749,
10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,1,1977,9,755,749,
10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,1,1977,9,755,749,
10,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,756,1,1977,9,755,749,
10,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,756,1,1977,9,755,749,
10,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,756,1,1977,9,755,749,
102,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,848,1,1977,9,755,749,
102,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,848,1,1977,9,755,749,
102,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,848,1,1977,9,755,749,
182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,928,1,1977,9,755,749,
182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,928,1,1977,9,755,749,
182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,928,1,1977,9,755,749,
182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,928,1,1977,9,755,749,
181,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,927,1,1977,12,758,749,
223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011,1,1977,12,758,749,
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,969,1,1977,12,758,749,
218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,964,1,1977,12,758,749,
218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,964,1,1977,12,758,749,
218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,964,1,1977,12,758,749,
218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,964,1,1977,12,758,749,
218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,964,1,1977,12,758,749,
218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,964,1,1977,12,758,749,
202,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,948,1,1977,12,758,749,
212,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,958,1,1977,12,758,749,
911,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1657,1,1977,12,758,749,
911,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1657,1,1977,12,758,749,
911,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1657,1,1977,12,758,749,
911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,1,1977,12,758,749,
202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,948,1,1977,12,758,749,
202,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,948,1,1977,12,758,749,
202,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,948,1,1977,12,758,749,
202,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,948,1,1977,12,758,749,
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,926,1,1977,12,758,749,
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,926,1,1977,12,758,749,
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,926,1,1977,12,758,749,
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,946,1,1977,12,758,749,
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,946,1,1977,12,758,749,
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,946,1,1977,12,758,749,
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,946,1,1977,12,758,749,
1176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,243,989,749,
1176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,243,989,749,
1176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,243,989,749,
1176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,243,989,749,
568,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1314,1,1977,243,989,749,
568,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1314,1,1977,243,989,749,
568,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1314,1,1977,243,989,749,
568,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1314,1,1977,243,989,749,
568,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1314,1,1977,243,989,749,
568,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,243,989,749,
568,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,243,989,749,
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,953,1,1977,175,921,749,
230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,976,1,1977,175,921,749,
568,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,175,921,749,
568,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1314,1,1977,175,921,749,
568,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,175,921,749,
568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,175,921,749,
568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,175,921,749,
568,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1314,1,1977,175,921,749,
568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,175,921,749,
212,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,958,1,1977,175,921,749,
568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,175,921,749,
568,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1314,1,1977,175,921,749,
568,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1314,1,1977,175,921,749,
212,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,958,1,1977,175,921,749,
212,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,958,1,1977,175,921,749,
216,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,1,1977,175,921,749,
216,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,1,1977,175,921,749,
296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1042,1,1977,175,921,749,
568,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1314,1,1977,175,921,749,
568,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1314,1,1977,175,921,749,
504,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1250,1,1977,175,921,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,175,921,749,
568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,175,921,749,
230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,1,1977,230,976,749,
230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,1,1977,230,976,749,
382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,1,1977,230,976,749,
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,913,1,1977,167,913,749,
9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,753,1,1977,9,753,749,
9,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,753,1,1977,9,753,749,
9,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,753,1,1977,9,753,749,
79,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,9,753,749,
79,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,9,753,749,
481,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1228,1,1977,9,753,749,
481,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1228,1,1977,9,753,749,
9,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,753,1,1977,9,753,749,
9,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,753,1,1977,9,753,749,
1176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,171,917,749,
564,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1310,1,1977,171,917,749,
564,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1310,1,1977,171,917,749,
564,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1310,1,1977,171,917,749,
564,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1310,1,1977,171,917,749,
564,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1310,1,1977,171,917,749,
1176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1,1977,171,917,749,
1046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1792,1,1977,133,879,749,
1046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1792,1,1977,133,879,749,
1046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1792,1,1977,133,879,749,
568,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1314,1,1977,133,879,749,
568,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1314,1,1977,133,879,749,
568,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1314,1,1977,133,879,749,
171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,917,1,1977,171,917,749,
171,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,917,1,1977,171,917,749,
171,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,917,1,1977,171,917,749,
108,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,854,1,1977,108,854,749,
455,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1201,1,1977,455,1201,749,
455,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1201,1,1977,455,1201,749,
455,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1201,1,1977,455,1201,749,
455,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1201,1,1977,455,1201,749,
455,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1201,1,1977,455,1201,749,
455,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1201,1,1977,455,1201,749,
455,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1201,1,1977,455,1201,749,
455,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1201,1,1977,455,1201,749,
108,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,854,1,1977,79,825,749,
108,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,854,1,1977,79,825,749,
108,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,854,1,1977,79,825,749,
108,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,854,1,1977,79,825,749,
108,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,854,1,1977,79,825,749,
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1504,1,1977,79,825,749,
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1504,1,1977,79,825,749,
108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,1,1977,79,825,749,
108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,1,1977,79,825,749,
318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1064,1,1977,79,825,749,
318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1064,1,1977,79,825,749,
318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1064,1,1977,79,825,749,
455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1201,1,1977,108,854,749,
108,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,854,1,1977,108,854,749,
108,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,854,1,1977,108,854,749,
108,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,854,1,1977,108,854,749,
455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1201,1,1977,455,1201,749,
455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1201,1,1977,455,1201,749,
455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1201,1,1977,108,854,749,
455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1201,1,1977,108,854,749,
108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,854,1,1977,108,854,749,
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1918,1,1977,1172,1918,749,
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1918,1,1977,1172,1918,749,
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1918,1,1977,1172,1918,749,
320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1065,1,1977,108,854,749,
108,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,854,1,1977,108,854,749,
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1918,1,1977,450,1196,749,
455,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1201,1,1977,455,1201,749,
455,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1201,1,1977,455,1201,749,
603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1349,1,1977,108,854,749,
318,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1064,1,1977,108,854,749,
193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,939,1,1977,108,854,749,
193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,939,1,1977,108,854,749,
193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,939,1,1977,108,854,749,
193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,939,1,1977,108,854,749,
193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,939,1,1977,108,854,749,
1023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1769,1,1977,108,854,749,
1023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1769,1,1977,108,854,749,
318,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1064,1,1977,108,854,749,
318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1064,1,1977,108,854,749,
318,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1064,1,1977,318,1064,749,
318,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1064,1,1977,318,1064,749,
318,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1064,1,1977,318,1064,749,
318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1064,1,1977,318,1064,749,
318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1064,1,1977,318,1064,749,
318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1064,1,1977,318,1064,749,
318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1064,1,1977,318,1064,749,
318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1064,1,1977,318,1064,749,
318,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1064,1,1977,318,1064,749,
318,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1064,1,1977,318,1064,749,
318,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1064,1,1977,318,1064,749,
318,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1064,1,1977,318,1064,749,
318,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1064,1,1977,318,1064,749,
39,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,785,1,1977,10,756,749,
