F83,F71-tallison@apache.org,F71-acoliver@apache.org,F71-kiwiwings@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-centic@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-avik@apache.org,F71-kiwiwings@unknown,F71-nick@apache.org,F71-cedricwalter@apache.org,F74,F85,F73,F84,F146,F147,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,3,3270,3270,
117,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,3384,1,8677,3,3270,3270,
1559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4826,1,8677,14,3281,3270,
2265,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5532,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
2062,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,5329,1,8677,14,3281,3270,
2341,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,5608,1,8677,14,3281,3270,
1485,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,4752,1,8677,14,3281,3270,
2340,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,5607,1,8677,14,3281,3270,
1432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4699,1,8677,14,3281,3270,
1432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4699,1,8677,14,3281,3270,
1432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4699,1,8677,14,3281,3270,
117,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,3384,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
1866,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,5133,1,8677,14,3281,3270,
2092,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,5359,1,8677,14,3281,3270,
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5282,1,8677,14,3281,3270,
2015,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,5282,1,8677,14,3281,3270,
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5282,1,8677,14,3281,3270,
2340,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5607,1,8677,14,3281,3270,
275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3542,1,8677,14,3281,3270,
2168,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,5435,1,8677,14,3281,3270,
1432,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4699,1,8677,14,3281,3270,
1432,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4699,1,8677,14,3281,3270,
957,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,4224,1,8677,14,3281,3270,
957,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,4224,1,8677,14,3281,3270,
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5602,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
347,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,3614,1,8677,14,3281,3270,
347,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,3614,1,8677,14,3281,3270,
347,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,3614,1,8677,14,3281,3270,
347,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3614,1,8677,14,3281,3270,
347,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3614,1,8677,14,3281,3270,
2350,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,5617,1,8677,14,3281,3270,
2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5608,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
1868,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,5135,1,8677,14,3281,3270,
339,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,3606,1,8677,14,3281,3270,
339,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,3606,1,8677,14,3281,3270,
1577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4844,1,8677,14,3281,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3541,1,8677,14,3281,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3541,1,8677,14,3281,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3541,1,8677,14,3281,3270,
2027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5294,1,8677,14,3281,3270,
2340,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,5607,1,8677,14,3281,3270,
2340,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,5607,1,8677,14,3281,3270,
2340,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5607,1,8677,14,3281,3270,
2115,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,5382,1,8677,14,3281,3270,
2115,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,5382,1,8677,14,3281,3270,
2115,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,5382,1,8677,14,3281,3270,
2115,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,5382,1,8677,14,3281,3270,
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5365,1,8677,14,3281,3270,
1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5091,1,8677,14,3281,3270,
1427,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,4694,1,8677,14,3281,3270,
1559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4826,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3356,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
2420,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5687,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3703,1,8677,14,3281,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3703,1,8677,14,3281,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3703,1,8677,14,3281,3270,
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5365,1,8677,14,3281,3270,
2477,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5744,1,8677,14,3281,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3541,1,8677,14,3281,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3541,1,8677,14,3281,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3541,1,8677,14,3281,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3541,1,8677,14,3281,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3541,1,8677,14,3281,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3541,1,8677,14,3281,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3541,1,8677,14,3281,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3541,1,8677,14,3281,3270,
2340,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5607,1,8677,14,3281,3270,
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5602,1,8677,14,3281,3270,
706,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,3973,1,8677,14,3281,3270,
117,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,3384,1,8677,14,3281,3270,
1226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4493,1,8677,14,3281,3270,
1226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4493,1,8677,14,3281,3270,
1226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4493,1,8677,14,3281,3270,
1226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4493,1,8677,14,3281,3270,
1226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4493,1,8677,14,3281,3270,
1226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4493,1,8677,14,3281,3270,
2341,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,5608,1,2089,14,3281,3270,
2340,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,5607,1,8677,14,3281,3270,
2340,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,5607,1,8677,14,3281,3270,
1934,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5201,1,8677,14,3281,3270,
1934,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5201,1,8677,14,3281,3270,
1592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4859,1,8677,14,3281,3270,
2371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5638,1,8677,14,3281,3270,
14,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,3281,1,8677,14,3281,3270,
77,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,3344,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5608,1,8677,14,3281,3270,
1824,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,5091,1,8677,14,3281,3270,
2341,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5602,1,8677,14,3281,3270,
2335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5602,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
1731,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,4998,1,8677,14,3281,3270,
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5602,1,8677,14,3281,3270,
2235,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5502,1,8677,14,3281,3270,
490,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3757,1,8677,14,3281,3270,
490,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,3757,1,8677,14,3281,3270,
490,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3757,1,8677,14,3281,3270,
2766,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,6064,1,8677,14,3281,3270,
1453,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,4720,1,8677,14,3281,3270,
1453,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,4720,1,8677,14,3281,3270,
1453,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,4720,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5602,1,8677,14,3281,3270,
2341,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,5608,1,8677,14,3281,3270,
55,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,3322,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
117,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,3384,1,8677,14,3281,3270,
117,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,3384,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5608,1,8677,14,3281,3270,
2015,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5282,1,8677,14,3281,3270,
1432,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,4699,1,8677,14,3281,3270,
2378,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,5645,1,8677,14,3281,3270,
120,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,3387,1,8677,14,3281,3270,
89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3356,1,8677,14,3281,3270,
480,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,3747,1,8677,14,3281,3270,
480,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3747,1,8677,14,3281,3270,
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5602,1,8677,14,3281,3270,
2085,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,5352,1,8677,14,3281,3270,
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5287,1,8677,14,3281,3270,
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5287,1,8677,14,3281,3270,
1288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4555,1,8677,14,3281,3270,
1288,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,4555,1,8677,14,3281,3270,
1288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4555,1,8677,14,3281,3270,
1431,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4698,1,8677,14,3281,3270,
1431,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4698,1,8677,14,3281,3270,
1432,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,4699,1,8677,14,3281,3270,
2341,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,5608,1,8677,14,3281,3270,
1632,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,4899,1,8677,14,3281,3270,
14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3281,1,8677,14,3281,3270,
14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3281,1,8677,14,3281,3270,
14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3281,1,8677,14,3281,3270,
14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3281,1,8677,14,3281,3270,
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5602,1,8677,14,3281,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,14,3281,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,14,3281,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,14,3281,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3384,1,8677,14,3281,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3384,1,8677,14,3281,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3384,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
2477,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5744,1,8677,14,3281,3270,
2267,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5534,1,8677,14,3281,3270,
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3384,1,8677,14,3281,3270,
2341,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5608,1,8677,14,3281,3270,
2172,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5439,1,8677,14,3281,3270,
2172,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5439,1,8677,14,3281,3270,
211,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3478,1,8677,3,3270,3270,
211,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3478,1,8677,3,3270,3270,
355,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3622,1,8677,3,3270,3270,
484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3751,1,8677,3,3270,3270,
2290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5557,1,8677,3,3270,3270,
2290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5557,1,8677,3,3270,3270,
2290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5557,1,8677,3,3270,3270,
2290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5557,1,8677,3,3270,3270,
2290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5557,1,8677,3,3270,3270,
2290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5557,1,8677,3,3270,3270,
1823,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5090,1,8677,3,3270,3270,
1822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,5089,1,8677,3,3270,3270,
484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3751,1,8677,3,3270,3270,
436,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,3703,1,8677,3,3270,3270,
436,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,3703,1,8677,3,3270,3270,
264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3531,1,8677,3,3270,3270,
2371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5638,1,8677,141,3408,3270,
141,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3408,1,8677,141,3408,3270,
2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5281,1,8677,141,3408,3270,
2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5281,1,8677,141,3408,3270,
2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5281,1,8677,141,3408,3270,
141,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3408,1,8677,141,3408,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,2089,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4925,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4856,1,8677,77,3344,3270,
2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5498,1,8677,77,3344,3270,
1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4856,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4925,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
1432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4699,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5601,1,8677,77,3344,3270,
