PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/log4j/BasicConfigurationFactory.java,,52-65,[        public BasicConfiguration() {,             super(ConfigurationSource.NULL_SOURCE);, ,             final LoggerConfig root = getRootLogger();,             setName("BasicConfiguration");,             final String levelName = System.getProperty(DEFAULT_LEVEL);,             final Level level = (levelName != null && Level.getLevel(levelName) != null) ? Level.getLevel(levelName),                     : Level.DEBUG;,             root.setLevel(level);,         }, ,         @Override,         protected void doConfigure() {,         }],,
PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_PARSING,org/apache/logging/log4j/core/net/ssl/TlsSyslogInputStreamReader.java,calculateNextMessageLength,89-89,[        nextMessageLength = new Integer(new String(length));],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/net/ssl/TlsSyslogInputStreamReader.java,buildMessage,67-67,[        final String message = messageBuffer.toString();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/net/ssl/TlsSyslogInputStreamReader.java,calculateNextMessageLength,89-89,[        nextMessageLength = new Integer(new String(length));],,
PERFORMANCE,DM_NUMBER_CTOR,org/apache/logging/log4j/core/net/ssl/TlsSyslogInputStreamReader.java,calculateNextMessageLength,89-89,[        nextMessageLength = new Integer(new String(length));],,
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/logging/log4j/core/net/ssl/TlsSyslogInputStreamReader.java,,32-32,[    private final int lengthBufferSize = 8192;],,
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/logging/log4j/core/net/ssl/TlsSyslogInputStreamReader.java,,31-31,[    private final int messagePartBufferSize = 8192;],,
STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,org/apache/logging/log4j/core/net/ssl/TlsSyslogInputStreamReaderBase.java,,29-29,[        this.messageFormat = messageFormat;],,
STYLE,EQ_DOESNT_OVERRIDE_EQUALS,org/apache/logging/log4j/core/net/ssl/StoreConfiguration.java,equals,70-94,[        if (this == obj) {,             return true;,         },         if (obj == null) {,             return false;,         },         if (!(obj instanceof StoreConfiguration)) {,             return false;,         },         final StoreConfiguration<?> other = (StoreConfiguration<?>) obj;,         if (this.location == null) {,             if (other.location != null) {,                 return false;,             },         } else if (!this.location.equals(other.location)) {,             return false;,         },         if (this.password == null) {,             if (other.password != null) {,                 return false;,             },         } else if (!this.password.equals(other.password)) {,             return false;,         },         return true;],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/core/pattern/AnsiEscape.java,createSequence,326-326,[            } catch (final Exception ex) {],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/pattern/CallerInformationTest.java,,32-32,[    public static InitialLoggerContext context = new InitialLoggerContext("log4j2-calling-class.xml");],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/logging/log4j/core/pattern/DatePatternConverter.java,,239-239,[        output.append(cachedDateString);],,,236-236,[                cachedDateString = formatter.format(timestamp);],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/pattern/ExtendedThrowableTest.java,,37-37,[    public static InitialLoggerContext context = new InitialLoggerContext("log4j-throwablefilter.xml");],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/core/pattern/ExtendedThrowableTest.java,testException,50-50,[        final List<String> msgs = app.getMessages();],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/logging/log4j/core/pattern/LevelPatternConverter.java,newInstance,70-70,[            if (pair == null || pair.length != 2) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/core/pattern/PatternParser.java,createConverter,527-527,[        } catch (final Exception ex) {],,
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/logging/log4j/core/pattern/PatternParserTest.java,,48-48,[    private final String mdcMsgPattern1 = "%m : %X%n";],,
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/logging/log4j/core/pattern/PatternParserTest.java,,49-49,[    private final String mdcMsgPattern2 = "%m : %X{key1}%n";],,
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/logging/log4j/core/pattern/PatternParserTest.java,,50-50,[    private final String mdcMsgPattern3 = "%m : %X{key2}%n";],,
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/logging/log4j/core/pattern/PatternParserTest.java,,51-51,[    private final String mdcMsgPattern4 = "%m : %X{key3}%n";],,
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/logging/log4j/core/pattern/PatternParserTest.java,,52-52,[    private final String mdcMsgPattern5 = "%m : %X{key1},%X{key2},%X{key3}%n";],,
PERFORMANCE,URF_UNREAD_FIELD,org/apache/logging/log4j/core/pattern/PatternParserTest.java,,45-45,[    Logger root = ctx.getLogger("");],,
PERFORMANCE,URF_UNREAD_FIELD,org/apache/logging/log4j/core/pattern/PatternParserTest.java,,42-42,[    static String OUTPUT_FILE   = "output/PatternParser";],,
PERFORMANCE,URF_UNREAD_FIELD,org/apache/logging/log4j/core/pattern/PatternParserTest.java,,43-43,[    static String WITNESS_FILE  = "witness/PatternParser";],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/pattern/RegexReplacementTest.java,,43-43,[    public static InitialLoggerContext context = new InitialLoggerContext(CONFIG);],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/core/pattern/RegexReplacementTest.java,setUp,47-47,[        app = context.getListAppender("List").clear();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/core/pattern/RegexReplacementTest.java,setUp,48-48,[        app2 = context.getListAppender("List2").clear();],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/logging/log4j/core/pattern/RelativeTimePatternConverter.java,,68-68,[        toAppendTo.append(relative);],,,65-65,[                relative = Long.toString(timestamp - startTime);],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/pattern/RootThrowableTest.java,,38-38,[    public static InitialLoggerContext context = new InitialLoggerContext(CONFIG);],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/core/pattern/RootThrowableTest.java,setUp,42-42,[        app = context.getListAppender("List").clear();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/core/pattern/StyleConverterTest.java,testReplacement,56-56,[        final List<String> msgs = app.getMessages();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/core/pattern/StyleConverterTest.java,testReplacement,54-54,[        logger.error(this.getClass().getName());],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/logging/log4j/core/pattern/ThrowablePatternConverter.java,formatSubShortOption,101-101,[            if (trace !=null && trace.length > 0) {],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/pattern/ThrowableTest.java,,38-38,[    public static InitialLoggerContext context = new InitialLoggerContext(CONFIG);],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/core/pattern/ThrowableTest.java,setUp,42-42,[        app = context.getListAppender("List").clear();],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/logging/log4j/core/selector/ClassLoaderContextSelector.java,getContext,99-99,[                    for (int index = 2; clazz != null; ++index) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/core/selector/ClassLoaderContextSelector.java,getContext,115-115,[                } catch (final Exception ex) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/core/util/ClockFactory.java,createClock,81-81,[        } catch (final Exception e) {],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/util/Compare.java,compare,60-60,[        final BufferedReader in1 = new BufferedReader(new FileReader(file1));],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/util/Compare.java,compare,62-62,[            open(testClass, file2)));],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/util/Compare.java,outputFile,114-114,[        final BufferedReader in1 = new BufferedReader(new InputStreamReader(is));],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/logging/log4j/core/util/CyclicBuffer.java,,92-92,[        return 0 == numElems;],,,62-62,[        if (numElems < ring.length) {],,,63-63,[            numElems++;],,,74-74,[        final T[] array = makeArray(clazz, numElems);],,,76-76,[        while (numElems > 0) {],,,77-77,[            numElems--;],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/util/NameUtil.java,md5,44-44,[            digest.update(string.getBytes());],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/core/util/NameUtil.java,md5,55-55,[        } catch (final Exception ex) {],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/logging/log4j/core/util/OptionConverter.java,toFileSize,181-181,[        if (str != null) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/core/util/Profiler.java,<clinit>,43-43,[        catch (final Exception ignored) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/core/util/Profiler.java,start,72-72,[            catch (final Exception e) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/core/util/Profiler.java,stop,88-88,[            catch (final Exception e) {],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/logging/log4j/core/util/Throwables.java,getSuppressed,100-100,[                return null;],,getSuppressed,103-103,[        return null;],,
STYLE,DB_DUPLICATE_SWITCH_CLAUSES,org/apache/logging/log4j/core/util/Transform.java,escapeJsonControlCharacters,147-149,[                buf.append(escBs);,                 buf.append(ch);                ,                 break;],,escapeJsonControlCharacters,151-153,[                buf.append(escBs);,                 buf.append(ch);                ,                 break;],,escapeJsonControlCharacters,155-157,[                buf.append(escBs);,                 buf.append(ch);                ,                 break;],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/logging/log4j/core/util/UuidUtil.java,<clinit>,75-75,[                    if (method != null) {],,<clinit>,86-86,[                            if (method != null) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/core/util/UuidUtil.java,<clinit>,92-92,[            } catch (final Exception ex) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/flume/appender/FlumeAppender.java,createAppender,196-196,[                } catch (final Exception ex) {],,
BAD_PRACTICE,DE_MIGHT_IGNORE,org/apache/logging/log4j/flume/appender/FlumeAppenderTest.java,testNotConnected,300-300,[        } catch (final Exception ex) {],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/flume/appender/FlumeAppenderTest.java,getBody,400-400,[        return new String(baos.toByteArray());],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/logging/log4j/flume/appender/FlumeAvroManager.java,,235-235,[        if (rpcClient != null) {],,,242-242,[        rpcClient = null;],,,237-237,[                rpcClient.close();],,,165-165,[        if (rpcClient == null) {],,,169-169,[        if (rpcClient != null) {],,,171-171,[                rpcClient.append(event);],,,166-166,[            rpcClient = connect(agents, retries, connectTimeout, requestTimeout);],,,173-173,[                rpcClient.close();],,,174-174,[                rpcClient = null;],,,139-139,[        if (rpcClient == null) {],,,143-143,[        if (rpcClient != null) {],,,140-140,[            rpcClient = connect(agents, retries, connectTimeout, requestTimeout);],,,148-148,[                rpcClient.close();],,,149-149,[                rpcClient = null;],,,146-146,[                rpcClient.appendBatch(events.getEvents());],,
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/logging/log4j/flume/appender/FlumeAvroManager.java,,47-47,[    private final int current = 0;],,
STYLE,DLS_DEAD_LOCAL_STORE_IN_RETURN,org/apache/logging/log4j/flume/appender/FlumeEmbeddedAgentTest.java,deleteFiles,223-223,[        return result &= file.delete();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/flume/appender/FlumeEmbeddedAgentTest.java,getBody,206-206,[        return new String(baos.toByteArray());],,
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/logging/log4j/flume/appender/FlumeEmbeddedAgentTest.java,deleteFiles,215-215,[            for (final File child : files) {],,deleteFiles,214-214,[            final File[] files = file.listFiles();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/flume/appender/FlumeEmbeddedAgentTest.java,setUp,105-105,[        ctx = (LoggerContext) LogManager.getContext(false);],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/flume/appender/FlumeEmbeddedAgentTest.java,teardown,114-114,[        alternate.stop();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/flume/appender/FlumeEmbeddedAgentTest.java,testFailover,187-187,[            final Event event = alternate.poll();],,
STYLE,DLS_DEAD_LOCAL_STORE_IN_RETURN,org/apache/logging/log4j/flume/appender/FlumeEmbeddedAppenderTest.java,deleteFiles,248-248,[        return result &= file.delete();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/flume/appender/FlumeEmbeddedAppenderTest.java,getBody,231-231,[            return new String(baos.toByteArray());],,
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/logging/log4j/flume/appender/FlumeEmbeddedAppenderTest.java,deleteFiles,240-240,[            for (final File child : files) {],,deleteFiles,239-239,[            final File[] files = file.listFiles();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/flume/appender/FlumeEmbeddedAppenderTest.java,setUp,105-105,[        ctx = (LoggerContext) LogManager.getContext(false);],,
STYLE,DLS_DEAD_LOCAL_STORE_IN_RETURN,org/apache/logging/log4j/flume/appender/FlumePersistentAppenderTest.java,deleteFiles,387-387,[        return result &= file.delete();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/flume/appender/FlumePersistentAppenderTest.java,getBody,370-370,[        return new String(baos.toByteArray());],,
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/logging/log4j/flume/appender/FlumePersistentAppenderTest.java,deleteFiles,379-379,[            for (final File child : files) {],,deleteFiles,378-378,[            final File[] files = file.listFiles();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/flume/appender/FlumePersistentAppenderTest.java,setUp,107-107,[        ctx = (LoggerContext) LogManager.getContext(false);],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/logging/log4j/flume/appender/FlumePersistentAppenderTest.java,,298-311,[        public WriterThread(final int start, final int stop) {,             this.start = start;,             this.stop = stop;,         }, ,         @Override,         public void run() {,             for (int i = start; i < stop; ++i) {,                 final StructuredDataMessage msg = new StructuredDataMessage(,                     "Test", "Test Multiple " + i, "Test");,                 msg.put("counter", Integer.toString(i));,                 EventLogger.logEvent(msg);,             },         }],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,send,215-215,[        } catch (final Exception ex) {],,
MT_CORRECTNESS,SC_START_IN_CTOR,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,<init>,128-128,[        this.worker.start();],,
STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,createManager,424-424,[                    database = null;],,
STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,createManager,428-428,[                    environment = null;],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,createManager,422-422,[                if (database != null) {],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NULL_VALUE,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,createManager,422-422,[                if (database != null) {],,
